p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
31802777,Jabal Ali First,2273-,AZIZI MONTRELL,,725,3.78,P2-87,0.31,7,Studio,,,,,,34.14,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31802877,Jabal Ali First,2273-,AZIZI MONTRELL,,726,5.04,P2-88,0.33,7,Studio,,,,,,35.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31802977,Jabal Ali First,2273-,AZIZI MONTRELL,,727,7.1,P2-89,0.63,7,1 B/R,,,,,,68.83,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31803077,Jabal Ali First,2273-,AZIZI MONTRELL,,728,7.6,P2-92,0.58,7,1 B/R,,,,,,63.49,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31803177,Jabal Ali First,2273-,AZIZI MONTRELL,,729,5.62,P2-93,0.33,7,Studio,,,,,,36.21,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31803277,Jabal Ali First,2273-,AZIZI MONTRELL,,730,5.8,P2-94,0.33,7,Studio,,,,,,35.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31803377,Jabal Ali First,2273-,AZIZI MONTRELL,,731,5.84,P2-95,0.34,7,Studio,,,,,,36.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31803477,Jabal Ali First,2273-,AZIZI MONTRELL,,732,17.2,P2-96,0.73,7,1 B/R,,,,,,78.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793567,Jabal Ali First,2273-,AZIZI MONTRELL,,429,5.62,P1-82,0.33,4,Studio,,,,,,36.21,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793667,Jabal Ali First,2273-,AZIZI MONTRELL,,430,5.8,P1-83,0.33,4,Studio,,,,,,35.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793767,Jabal Ali First,2273-,AZIZI MONTRELL,,431,5.84,P1-84,0.34,4,Studio,,,,,,36.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793867,Jabal Ali First,2273-,AZIZI MONTRELL,,432,17.2,P1-85,0.73,4,1 B/R,,,,,,78.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793967,Jabal Ali First,2273-,AZIZI MONTRELL,,501,17.2,P1-86,0.73,5,1 B/R,,,,,,78.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31794067,Jabal Ali First,2273-,AZIZI MONTRELL,,502,5.84,P1-87,0.34,5,Studio,,,,,,36.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31794167,Jabal Ali First,2273-,AZIZI MONTRELL,,503,5.8,P1-88,0.33,5,Studio,,,,,,35.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31794267,Jabal Ali First,2273-,AZIZI MONTRELL,,504,5.62,P1-89,0.33,5,Studio,,,,,,36.21,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31794367,Jabal Ali First,2273-,AZIZI MONTRELL,,505,7.6,P1-90,0.58,5,1 B/R,,,,,,63.49,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31794467,Jabal Ali First,2273-,AZIZI MONTRELL,,506,7.1,P2-1,0.63,5,1 B/R,,,,,,68.83,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31794567,Jabal Ali First,2273-,AZIZI MONTRELL,,507,5.04,P2-2,0.33,5,Studio,,,,,,35.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31794667,Jabal Ali First,2273-,AZIZI MONTRELL,,508,3.78,P2-3,0.31,5,Studio,,,,,,34.14,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31794767,Jabal Ali First,2273-,AZIZI MONTRELL,,509,0.0,P2-4,0.31,5,Studio,,,,,,33.22,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31798567,Jabal Ali First,2273-,AZIZI MONTRELL,,615,7.09,P2-46,0.66,6,1 B/R,,,,,,71.28,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31798667,Jabal Ali First,2273-,AZIZI MONTRELL,,616,4.42,P2-47,0.34,6,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31798767,Jabal Ali First,2273-,AZIZI MONTRELL,,617,4.42,P2-48,0.34,6,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31798867,Jabal Ali First,2273-,AZIZI MONTRELL,,618,7.09,P2-49,0.66,6,1 B/R,,,,,,71.3,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31798967,Jabal Ali First,2273-,AZIZI MONTRELL,,619,7.39,P2-50,0.35,6,Studio,,,,,,37.88,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799077,Jabal Ali First,2273-,AZIZI MONTRELL,,620,7.51,P2-51,0.35,6,Studio,,,,,,38.0,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799177,Jabal Ali First,2273-,AZIZI MONTRELL,,621,7.42,P2-52,0.35,6,Studio,,,,,,37.91,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799277,Jabal Ali First,2273-,AZIZI MONTRELL,,622,4.84,P2-53,0.33,6,Studio,,,,,,35.33,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799377,Jabal Ali First,2273-,AZIZI MONTRELL,,623,0.0,P2-54,0.28,6,Studio,,,,,,30.9,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799477,Jabal Ali First,2273-,AZIZI MONTRELL,,624,0.0,P2-55,0.31,6,Studio,,,,,,33.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799577,Jabal Ali First,2273-,AZIZI MONTRELL,,625,3.78,P2-56,0.31,6,Studio,,,,,,34.14,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799677,Jabal Ali First,2273-,AZIZI MONTRELL,,626,5.04,P2-57,0.33,6,Studio,,,,,,35.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799777,Jabal Ali First,2273-,AZIZI MONTRELL,,627,7.1,P2-37,0.63,6,1 B/R,,,,,,68.83,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799877,Jabal Ali First,2273-,AZIZI MONTRELL,,628,7.6,P2-58,0.58,6,1 B/R,,,,,,63.49,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787137,Jabal Ali First,2273-,AZIZI MONTRELL,,229,5.62,P1-16,0.33,2,Studio,,,,,,36.21,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787237,Jabal Ali First,2273-,AZIZI MONTRELL,,230,5.8,P1-17,0.33,2,Studio,,,,,,35.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787337,Jabal Ali First,2273-,AZIZI MONTRELL,,231,5.84,P1-18,0.34,2,Studio,,,,,,36.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787437,Jabal Ali First,2273-,AZIZI MONTRELL,,232,17.2,P1-19,0.73,2,1 B/R,,,,,,78.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787537,Jabal Ali First,2273-,AZIZI MONTRELL,,301,17.2,P1-20,0.73,3,1 B/R,,,,,,78.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787647,Jabal Ali First,2273-,AZIZI MONTRELL,,302,5.84,P1-21,0.34,3,Studio,,,,,,36.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787747,Jabal Ali First,2273-,AZIZI MONTRELL,,303,5.8,P1-22,0.33,3,Studio,,,,,,35.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787857,Jabal Ali First,2273-,AZIZI MONTRELL,,304,5.62,P1-23,0.33,3,Studio,,,,,,36.21,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787957,Jabal Ali First,2273-,AZIZI MONTRELL,,305,7.6,P1-24,0.58,3,1 B/R,,,,,,63.49,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788057,Jabal Ali First,2273-,AZIZI MONTRELL,,306,7.1,P1-25,0.63,3,1 B/R,,,,,,68.83,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788157,Jabal Ali First,2273-,AZIZI MONTRELL,,307,5.04,P1-27,0.33,3,Studio,,,,,,35.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788257,Jabal Ali First,2273-,AZIZI MONTRELL,,308,3.78,P1-29,0.31,3,Studio,,,,,,34.14,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788357,Jabal Ali First,2273-,AZIZI MONTRELL,,309,0.0,P1-30,0.31,3,Studio,,,,,,33.22,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801877,Jabal Ali First,2273-,AZIZI MONTRELL,,716,4.42,P2-78,0.34,7,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801977,Jabal Ali First,2273-,AZIZI MONTRELL,,717,4.42,P2-79,0.34,7,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31802077,Jabal Ali First,2273-,AZIZI MONTRELL,,718,7.09,P2-80,0.66,7,1 B/R,,,,,,71.3,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792167,Jabal Ali First,2273-,AZIZI MONTRELL,,415,7.09,P1-69,0.66,4,1 B/R,,,,,,71.28,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792267,Jabal Ali First,2273-,AZIZI MONTRELL,,416,4.42,P1-70,0.34,4,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792367,Jabal Ali First,2273-,AZIZI MONTRELL,,417,4.42,P1-71,0.34,4,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792467,Jabal Ali First,2273-,AZIZI MONTRELL,,418,7.09,P1-72,0.66,4,1 B/R,,,,,,71.3,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792567,Jabal Ali First,2273-,AZIZI MONTRELL,,419,7.39,P1-73,0.35,4,Studio,,,,,,37.88,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792667,Jabal Ali First,2273-,AZIZI MONTRELL,,420,7.51,P1-74,0.35,4,Studio,,,,,,38.0,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792767,Jabal Ali First,2273-,AZIZI MONTRELL,,421,7.42,P1-75,0.35,4,Studio,,,,,,37.91,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792867,Jabal Ali First,2273-,AZIZI MONTRELL,,422,4.84,P1-76,0.33,4,Studio,,,,,,35.33,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792967,Jabal Ali First,2273-,AZIZI MONTRELL,,423,0.0,P1-77,0.28,4,Studio,,,,,,30.9,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793067,Jabal Ali First,2273-,AZIZI MONTRELL,,424,0.0,P1-78,0.31,4,Studio,,,,,,33.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793167,Jabal Ali First,2273-,AZIZI MONTRELL,,425,3.78,P1-79,0.31,4,Studio,,,,,,34.14,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793267,Jabal Ali First,2273-,AZIZI MONTRELL,,426,5.04,P1-80,0.33,4,Studio,,,,,,35.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793367,Jabal Ali First,2273-,AZIZI MONTRELL,,427,7.1,P2-35,0.63,4,1 B/R,,,,,,68.83,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31793467,Jabal Ali First,2273-,AZIZI MONTRELL,,428,7.6,P1-81,0.58,4,1 B/R,,,,,,63.49,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31780957,Jabal Ali First,2273-,AZIZI MONTRELL,,,,,,10,,12.0,2.0,,,,,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31781127,Jabal Ali First,2273-,AZIZI MONTRELL,,F&B 1,0.0,"G-09 TO G-15, G-39",3.17,G,,,,,,,344.55,5910000.0,Al Furjan,Montrell Hotel Aprtments,Commercial
31781227,Jabal Ali First,2273-,AZIZI MONTRELL,,F&B 2,0.0,"G-16 TO G-18, G-29 TO G-33, G-37 TO G-38",3.83,G,,,,,,,416.34,5910000.0,Al Furjan,Montrell Hotel Aprtments,Commercial
31781327,Jabal Ali First,2273-,AZIZI MONTRELL,,101,15.52,G-01,0.71,1,1 B/R,,,,,,77.24,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31781427,Jabal Ali First,2273-,AZIZI MONTRELL,,102,15.8,G-02,0.43,1,Studio,,,,,,46.56,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31781527,Jabal Ali First,2273-,AZIZI MONTRELL,,103,14.69,G-03,0.41,1,Studio,,,,,,44.84,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31781627,Jabal Ali First,2273-,AZIZI MONTRELL,,104,16.3,G-04,0.43,1,Studio,,,,,,46.89,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31781727,Jabal Ali First,2273-,AZIZI MONTRELL,,105,12.77,G-05,0.63,1,1 B/R,,,,,,68.65,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31781827,Jabal Ali First,2273-,AZIZI MONTRELL,,106,13.72,G-06,0.69,1,1 B/R,,,,,,75.45,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31781927,Jabal Ali First,2273-,AZIZI MONTRELL,,107,6.96,G-07,0.35,1,Studio,,,,,,37.52,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31782027,Jabal Ali First,2273-,AZIZI MONTRELL,,108,7.48,G-08,0.35,1,Studio,,,,,,37.82,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31782127,Jabal Ali First,2273-,AZIZI MONTRELL,,109,8.49,G-19,0.38,1,Studio,,,,,,41.74,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31782227,Jabal Ali First,2273-,AZIZI MONTRELL,,110,6.31,G-20,0.37,1,Studio,,,,,,39.99,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31798267,Jabal Ali First,2273-,AZIZI MONTRELL,,612,7.57,P2-43,0.39,6,Studio,,,,,,42.47,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31798367,Jabal Ali First,2273-,AZIZI MONTRELL,,613,7.67,P2-44,0.39,6,Studio,,,,,,42.57,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31798467,Jabal Ali First,2273-,AZIZI MONTRELL,,614,10.48,P2-45,0.42,6,Studio,,,,,,45.38,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31785527,Jabal Ali First,2273-,AZIZI MONTRELL,,213,7.67,P1-2,0.39,2,Studio,,,,,,42.57,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31785637,Jabal Ali First,2273-,AZIZI MONTRELL,,214,10.48,P1-3,0.42,2,Studio,,,,,,45.38,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31785737,Jabal Ali First,2273-,AZIZI MONTRELL,,215,7.09,P1-4,0.66,2,1 B/R,,,,,,71.28,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31785837,Jabal Ali First,2273-,AZIZI MONTRELL,,216,4.42,P1-5,0.34,2,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31785937,Jabal Ali First,2273-,AZIZI MONTRELL,,217,4.42,P1-6,0.34,2,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786037,Jabal Ali First,2273-,AZIZI MONTRELL,,218,7.09,P1-7,0.66,2,1 B/R,,,,,,71.3,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786137,Jabal Ali First,2273-,AZIZI MONTRELL,,219,7.39,P1-8,0.35,2,Studio,,,,,,37.88,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786237,Jabal Ali First,2273-,AZIZI MONTRELL,,220,7.51,P1-9,0.35,2,Studio,,,,,,38.0,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786337,Jabal Ali First,2273-,AZIZI MONTRELL,,221,7.42,"G-34 , G-35",0.35,2,Studio,,,,,,37.91,5910000.0,Al Furjan,Montrell Hotel Aprtments,Commercial
31786437,Jabal Ali First,2273-,AZIZI MONTRELL,,222,4.84,P1-10,0.33,2,Studio,,,,,,35.33,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786537,Jabal Ali First,2273-,AZIZI MONTRELL,,223,0.0,P1-11,0.28,2,Studio,,,,,,30.9,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786637,Jabal Ali First,2273-,AZIZI MONTRELL,,224,0.0,P1-12,0.31,2,Studio,,,,,,33.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786737,Jabal Ali First,2273-,AZIZI MONTRELL,,225,3.78,P1-13,0.31,2,Studio,,,,,,34.14,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786837,Jabal Ali First,2273-,AZIZI MONTRELL,,226,5.04,P1-14,0.33,2,Studio,,,,,,35.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31786937,Jabal Ali First,2273-,AZIZI MONTRELL,,227,7.1,P2-33,0.63,2,1 B/R,,,,,,68.83,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31787037,Jabal Ali First,2273-,AZIZI MONTRELL,,228,7.6,P1-15,0.58,2,1 B/R,,,,,,63.49,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788457,Jabal Ali First,2273-,AZIZI MONTRELL,,310,0.0,P1-31,0.31,3,Studio,,,,,,33.68,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788557,Jabal Ali First,2273-,AZIZI MONTRELL,,311,4.95,P1-32,0.37,3,Studio,,,,,,39.85,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788657,Jabal Ali First,2273-,AZIZI MONTRELL,,312,7.57,P1-33,0.39,3,Studio,,,,,,42.47,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788757,Jabal Ali First,2273-,AZIZI MONTRELL,,313,7.67,P1-34,0.39,3,Studio,,,,,,42.57,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788857,Jabal Ali First,2273-,AZIZI MONTRELL,,314,10.48,P1-35,0.42,3,Studio,,,,,,45.38,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31788957,Jabal Ali First,2273-,AZIZI MONTRELL,,315,7.09,P1-36,0.66,3,1 B/R,,,,,,71.28,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31789057,Jabal Ali First,2273-,AZIZI MONTRELL,,316,4.42,P1-37,0.34,3,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31789157,Jabal Ali First,2273-,AZIZI MONTRELL,,317,4.42,P1-38,0.34,3,Studio,,,,,,36.4,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31789257,Jabal Ali First,2273-,AZIZI MONTRELL,,318,7.09,P1-39,0.66,3,1 B/R,,,,,,71.3,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31789357,Jabal Ali First,2273-,AZIZI MONTRELL,,319,7.39,P1-40,0.35,3,Studio,,,,,,37.88,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31789457,Jabal Ali First,2273-,AZIZI MONTRELL,,320,7.51,P1-42,0.35,3,Studio,,,,,,38.0,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31799977,Jabal Ali First,2273-,AZIZI MONTRELL,,629,5.62,P2-59,0.33,6,Studio,,,,,,36.21,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800077,Jabal Ali First,2273-,AZIZI MONTRELL,,630,5.8,P2-60,0.33,6,Studio,,,,,,35.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800177,Jabal Ali First,2273-,AZIZI MONTRELL,,631,5.84,P2-61,0.34,6,Studio,,,,,,36.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800277,Jabal Ali First,2273-,AZIZI MONTRELL,,632,17.2,P2-62,0.73,6,1 B/R,,,,,,78.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800377,Jabal Ali First,2273-,AZIZI MONTRELL,,701,17.2,P2-63,0.73,7,1 B/R,,,,,,78.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800477,Jabal Ali First,2273-,AZIZI MONTRELL,,702,5.84,P2-64,0.34,7,Studio,,,,,,36.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800577,Jabal Ali First,2273-,AZIZI MONTRELL,,703,5.8,P2-65,0.33,7,Studio,,,,,,35.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800677,Jabal Ali First,2273-,AZIZI MONTRELL,,704,5.62,P2-66,0.33,7,Studio,,,,,,36.21,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800777,Jabal Ali First,2273-,AZIZI MONTRELL,,705,7.6,P2-67,0.58,7,1 B/R,,,,,,63.49,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800877,Jabal Ali First,2273-,AZIZI MONTRELL,,706,7.1,P2-68,0.63,7,1 B/R,,,,,,68.83,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31800977,Jabal Ali First,2273-,AZIZI MONTRELL,,707,5.04,P2-69,0.33,7,Studio,,,,,,35.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801077,Jabal Ali First,2273-,AZIZI MONTRELL,,708,3.78,P2-70,0.31,7,Studio,,,,,,34.14,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801177,Jabal Ali First,2273-,AZIZI MONTRELL,,709,0.0,P2-71,0.31,7,Studio,,,,,,33.22,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801277,Jabal Ali First,2273-,AZIZI MONTRELL,,710,0.0,P2-72,0.31,7,Studio,,,,,,33.68,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801377,Jabal Ali First,2273-,AZIZI MONTRELL,,711,4.95,P2-73,0.37,7,Studio,,,,,,39.85,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801477,Jabal Ali First,2273-,AZIZI MONTRELL,,712,7.57,P2-74,0.39,7,Studio,,,,,,42.47,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801577,Jabal Ali First,2273-,AZIZI MONTRELL,,713,7.67,P2-75,0.39,7,Studio,,,,,,42.57,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801677,Jabal Ali First,2273-,AZIZI MONTRELL,,714,10.48,P2-76,0.42,7,Studio,,,,,,45.38,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31801777,Jabal Ali First,2273-,AZIZI MONTRELL,,715,7.09,P2-77,0.66,7,1 B/R,,,,,,71.28,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31791867,Jabal Ali First,2273-,AZIZI MONTRELL,,412,7.57,P1-66,0.39,4,Studio,,,,,,42.47,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31791967,Jabal Ali First,2273-,AZIZI MONTRELL,,413,7.67,P1-67,0.39,4,Studio,,,,,,42.57,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31792067,Jabal Ali First,2273-,AZIZI MONTRELL,,414,10.48,P1-68,0.42,4,Studio,,,,,,45.38,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31782527,Jabal Ali First,2273-,AZIZI MONTRELL,,113,7.3,G-23,0.39,1,Studio,,,,,,42.2,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31782627,Jabal Ali First,2273-,AZIZI MONTRELL,,114,7.64,G-24,0.39,1,Studio,,,,,,42.54,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31782727,Jabal Ali First,2273-,AZIZI MONTRELL,,116,6.94,G-25,0.36,1,Studio,,,,,,38.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31782827,Jabal Ali First,2273-,AZIZI MONTRELL,,117,6.94,G-26,0.36,1,Studio,,,,,,38.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31782927,Jabal Ali First,2273-,AZIZI MONTRELL,,119,7.71,G-27,0.35,1,Studio,,,,,,38.19,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783027,Jabal Ali First,2273-,AZIZI MONTRELL,,120,7.15,G-28,0.35,1,Studio,,,,,,37.63,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783127,Jabal Ali First,2273-,AZIZI MONTRELL,,121,7.15,G-42,0.35,1,Studio,,,,,,37.63,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783227,Jabal Ali First,2273-,AZIZI MONTRELL,,122,4.9,G-43,0.33,1,Studio,,,,,,35.38,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783327,Jabal Ali First,2273-,AZIZI MONTRELL,,123,6.05,G-44,0.34,1,Studio,,,,,,36.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783427,Jabal Ali First,2273-,AZIZI MONTRELL,,124,8.2,G-45,0.39,1,Studio,,,,,,42.15,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783527,Jabal Ali First,2273-,AZIZI MONTRELL,,125,8.43,G-46,0.36,1,Studio,,,,,,38.77,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783627,Jabal Ali First,2273-,AZIZI MONTRELL,,126,6.86,P2-27,0.34,1,Studio,,,,,,37.42,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783727,Jabal Ali First,2273-,AZIZI MONTRELL,,127,13.72,G-48,0.69,1,1 B/R,,,,,,75.45,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783827,Jabal Ali First,2273-,AZIZI MONTRELL,,128,12.77,G-49,0.63,1,1 B/R,,,,,,68.65,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31783927,Jabal Ali First,2273-,AZIZI MONTRELL,,129,16.3,G-50,0.43,1,Studio,,,,,,46.89,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31784027,Jabal Ali First,2273-,AZIZI MONTRELL,,130,14.69,G-51,0.41,1,Studio,,,,,,44.84,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31784127,Jabal Ali First,2273-,AZIZI MONTRELL,,131,15.8,G-52,0.43,1,Studio,,,,,,46.56,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31784227,Jabal Ali First,2273-,AZIZI MONTRELL,,132,15.52,G-53,0.71,1,1 B/R,,,,,,77.24,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31784327,Jabal Ali First,2273-,AZIZI MONTRELL,,201,17.2,G-54,0.73,2,1 B/R,,,,,,78.92,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31784427,Jabal Ali First,2273-,AZIZI MONTRELL,,202,5.84,G-55,0.34,2,Studio,,,,,,36.6,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31784527,Jabal Ali First,2273-,AZIZI MONTRELL,,203,5.8,G-56,0.33,2,Studio,,,,,,35.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31784627,Jabal Ali First,2273-,AZIZI MONTRELL,,204,5.62,G-57,0.33,2,Studio,,,,,,36.21,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31784727,Jabal Ali First,2273-,AZIZI MONTRELL,,205,7.6,G-58,0.58,2,1 B/R,,,,,,63.49,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
